business_id,name,address,postal_code,latitude,longitude,review_count,is_open,attributes,categories,hours,loc
ud3KjpF87uId9vsxamfoxA,8th + Main,211 Yonge Street,M5B 1M4,43.6538403,-79.3795657,8,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WheelchairAccessible': 'True'}","Women's Clothing, Men's Clothing, Fashion, Shopping, Shoe Stores","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-19:0'}","{'type': 'Point', 'coordinates': [-79.3795657, 43.6538403]}"
DbzavCeQ6UJKDVN6LSoheA,Liberty Bistro,25 Liberty Street,M6K 1A6,43.6381661,-79.4207992,5,0,,"American (New), American (Traditional), Restaurants, Canadian (New)","{'Monday': '10:0-22:30', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-16:0'}","{'type': 'Point', 'coordinates': [-79.4207992, 43.6381661]}"
qP-wKnRAGLXzUY10JNyDyw,Warren Cycle Works,890 Queen Street E,M4M 1J3,43.6604605,-79.3432382,5,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True'}","Shopping, Bikes, Sporting Goods","{'Monday': '9:30-17:0', 'Tuesday': '9:30-17:0', 'Wednesday': '9:30-17:0', 'Thursday': '9:30-17:0', 'Friday': '9:30-17:0', 'Saturday': '9:30-15:0'}","{'type': 'Point', 'coordinates': [-79.3432382, 43.6604605]}"
JwR1dYFhTSqOuZEoHY-dUQ,New Times Square Billiards,356 Yonge Street,M5B 1S5,43.6581833,-79.3820441,3,0,"{'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1'}","Pool Halls, Arts & Entertainment, Nightlife, Casinos",,"{'type': 'Point', 'coordinates': [-79.3820441, 43.6581833]}"
p2qoi-QKUs_p6QkDEKVNOg,A&M Nail Eyelash Studio,136 Simcoe Street,M5H 3G4,43.6495131717,-79.3871621042,13,1,{'RestaurantsPriceRange2': '3'},"Nail Salons, Eyelash Service, Beauty & Spas, Hair Removal","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-18:0'}","{'type': 'Point', 'coordinates': [-79.3871621042, 43.6495131717]}"
lhMtAxnj9layxrjnDy06gw,ORYA Beauty Boutique,"131 Avenue Rd, Ste 200",M5R 2H7,43.6737337,-79.3959994,30,1,"{'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '3'}","Hair Removal, Hair Salons, Beauty & Spas, Eyelash Service, Laser Hair Removal, Day Spas","{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-17:0', 'Saturday': '9:0-16:0'}","{'type': 'Point', 'coordinates': [-79.3959994, 43.6737337]}"
nemcwBBzPuTbP9oKF9t_Jw,Tilde,699 Danforth Avenue,M4J 1L2,43.6790622976,-79.3438350409,38,0,"{'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'RestaurantsTableService': 'True', 'HasTV': 'False', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""'casual'"", 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'WheelchairAccessible': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Mexican, Beer, Wine & Spirits, Restaurants, Comfort Food, Food, Nightlife, Bars","{'Tuesday': '16:30-21:30', 'Wednesday': '16:30-21:30', 'Thursday': '16:30-21:30', 'Friday': '16:30-22:30', 'Saturday': '16:30-22:30'}","{'type': 'Point', 'coordinates': [-79.3438350409, 43.6790622976]}"
FGy2_opT9IGH3LRR7k4LVw,Seefu Hair Yorkville,"120 Cumberland Street, 2nd Floor",M5R 1A6,43.6703481,-79.3919029,88,1,"{'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'HairSpecializesIn': ""{'perms': True, 'coloring': True, 'extensions': False, 'curly': False, 'kids': False}"", 'RestaurantsPriceRange2': '2'}","Blow Dry/Out Services, Professional Services, Beauty & Spas, Cosmetics & Beauty Supply, Hair Salons, Barbers, Shopping","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}","{'type': 'Point', 'coordinates': [-79.3919029, 43.6703481]}"
xSzFBrNuf1wpI7GeZ_O6Ag,Bawarchi Biryanis -Toronto,925 Warden Avenue,M1L 4C5,43.73104,-79.2883761,18,1,,"Restaurants, Indian",,"{'type': 'Point', 'coordinates': [-79.2883761, 43.73104]}"
QTZdKevSqb4KkWwRy-Qqrg,Caffe Doria,1094 Yonge Street,M4W 2L6,43.6783506,-79.3901113,24,0,"{'RestaurantsGoodForGroups': 'False', 'HasTV': 'False', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""'beer_and_wine'"", 'NoiseLevel': ""u'loud'"", 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'BikeParking': 'True'}","Restaurants, Food, Pizza, Sandwiches, Coffee & Tea","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-17:0', 'Sunday': '9:0-16:0'}","{'type': 'Point', 'coordinates': [-79.3901113, 43.6783506]}"
sKyJOFeTD7eabuR2MC7WWA,Tender Touch Moving & Storage,"7 Ingram Drive, Unit  205",M6M 2L7,43.6965835,-79.4910447221,5,1,,"Movers, Home Services, Self Storage, Local Services","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}","{'type': 'Point', 'coordinates': [-79.4910447221, 43.6965835]}"
XF7cEaCGuPkt1yuz77jeTQ,Mermaid Fish and Grill House,44 St Clair Avenue E,M4T 1M9,43.6887378,-79.3920877,19,1,"{'RestaurantsTableService': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'Caters': 'True', 'WheelchairAccessible': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'""}","Mediterranean, Fish & Chips, Seafood, Restaurants","{'Monday': '13:0-22:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '13:0-22:0', 'Sunday': '12:0-22:0'}","{'type': 'Point', 'coordinates': [-79.3920877, 43.6887378]}"
ps6P5Etgto_PXgy6p1Qpuw,Professional Sew & Fit,780 St Clair Avenue W,M6B 1C6,43.6811087,-79.4292862,3,1,"{'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Fashion, Sewing & Alterations, Local Services, Shopping","{'Monday': '12:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}","{'type': 'Point', 'coordinates': [-79.4292862, 43.6811087]}"
3Z83CmJXyTSBpOzPqcvY8Q,Salon Tatiana,162 Davenport Road,M5R 1J2,43.6753558,-79.3946474,6,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'GoodForKids': 'False', 'ByAppointmentOnly': 'True'}","Hair Salons, Beauty & Spas","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:30-17:30'}","{'type': 'Point', 'coordinates': [-79.3946474, 43.6753558]}"
Rclse_6pgM1RUrEps2-wtQ,Hung Fook Tong,633 Silver Star Boulevard,M1V 4W2,43.82211,-79.298598,20,0,"{'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Desserts, Food","{'Monday': '12:0-1:0', 'Tuesday': '12:0-1:0', 'Wednesday': '12:0-1:0', 'Thursday': '12:0-1:0', 'Friday': '12:0-1:0', 'Saturday': '12:0-1:0', 'Sunday': '12:0-1:0'}","{'type': 'Point', 'coordinates': [-79.298598, 43.82211]}"
crq531WqwS9WQ_BpZ4xtow,Elite Martial Arts,"Wynn Fitness, 98 The Esplanade",M6J 2T6,43.6476012343,-79.3725914335,5,1,"{'GoodForKids': 'False', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Active Life, Fitness & Instruction, Martial Arts","{'Monday': '19:30-22:0', 'Tuesday': '20:0-22:0', 'Wednesday': '19:30-22:0', 'Thursday': '19:30-22:0', 'Friday': '19:0-21:30', 'Saturday': '12:0-14:0'}","{'type': 'Point', 'coordinates': [-79.3725914335, 43.6476012343]}"
3UOy3h-a-243W4fncskp9A,The Healthy Whey,740 Queen Street E,M4M 1H2,43.6592422,-79.348687,5,0,"{'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Specialty Food, Food, Health Markets","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:30', 'Friday': '10:0-19:30', 'Saturday': '9:30-18:0', 'Sunday': '12:0-18:0'}","{'type': 'Point', 'coordinates': [-79.348687, 43.6592422]}"
8vXuS7T_TZGNJk9MAdV__g,Rabba Fine Foods Stores,37 Charles Street W,M4Y 2R4,43.6682235,-79.3876204,12,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'False', 'Caters': 'False'}","Grocery, Convenience Stores, Food","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","{'type': 'Point', 'coordinates': [-79.3876204, 43.6682235]}"
Ku96yTnIuHVI0HyKvjBU1A,Buduchnist Credit Union,2280 Bloor Street W,M6S 1N9,43.650958,-79.4784953,3,1,,"Banks & Credit Unions, Financial Services","{'Monday': '9:30-17:30', 'Tuesday': '9:30-17:30', 'Wednesday': '9:30-17:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:0', 'Saturday': '9:30-15:0'}","{'type': 'Point', 'coordinates': [-79.4784953, 43.650958]}"
9sDX728l2ghm1EUWKXm_gg,Pizza Nova,2347 Finch Ave W,M9M 2X1,43.7509678,-79.5428724,5,1,"{'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'False', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'casual': False}"", 'NoiseLevel': ""u'loud'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'RestaurantsDelivery': 'True'}","Restaurants, Pizza",,"{'type': 'Point', 'coordinates': [-79.5428724, 43.7509678]}"
WCW9a5AfUlyx98Ul-hRMHg,The Tiffin Box,938 Bathurst Street,M5R 3G5,43.669175,-79.412958,32,0,"{'RestaurantsGoodForGroups': 'False', 'RestaurantsTableService': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'no'"", 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'quiet'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Indian, Restaurants","{'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '11:30-21:0'}","{'type': 'Point', 'coordinates': [-79.412958, 43.669175]}"
5O2Gk2Kg3QpKHmcNTCmBuw,Kkorae,3 Finch Avenue E,M2N 4P9,43.7797848,-79.4153733,3,0,,"Korean, Restaurants","{'Monday': '17:0-2:0', 'Tuesday': '17:0-2:0', 'Wednesday': '17:0-2:0', 'Thursday': '17:0-2:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0', 'Sunday': '17:0-2:0'}","{'type': 'Point', 'coordinates': [-79.4153733, 43.7797848]}"
oN8pqCTXY4ac4DmUXUfdvQ,Coffee Galore,"100 The East Mall, Unit 11",M8Z 5X2,43.619714,-79.550504,6,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'False', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'""}","Food, Coffee & Tea","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-17:0'}","{'type': 'Point', 'coordinates': [-79.550504, 43.619714]}"
vr8EqpXdoD6hxo_XSECFoA,DAVIDsTEA,2901 Bayview Avenue N,M2K 1E6,43.7684259777,-79.3861674154,10,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'OutdoorSeating': 'False'}","Tea Rooms, Coffee & Tea, Food","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '9:30-19:0', 'Sunday': '12:0-18:0'}","{'type': 'Point', 'coordinates': [-79.3861674154, 43.7684259777]}"
Lft-0Xy72YbwRkn_n5hfXA,Lime Asian Cuisine,170 Eglinton Avenue E,M4P 1A6,43.7080524,-79.3932104,63,0,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsTableService': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BikeParking': 'True'}","Thai, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}","{'type': 'Point', 'coordinates': [-79.3932104, 43.7080524]}"
wZ57PIkR70IdB3WfUHnh7A,Lowe's,6005 Steeles Avenue E,M1V 5P7,43.834101,-79.252602,14,1,{'ByAppointmentOnly': 'False'},"Home Services, Home Organization","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Friday': '5:0-22:0', 'Saturday': '7:0-20:0', 'Sunday': '8:0-20:0'}","{'type': 'Point', 'coordinates': [-79.252602, 43.834101]}"
oErMHKu7vNGSjKb-NAwzcQ,Liberty Shawarma,716 Queen Street East,M4M 1H2,43.65917,-79.349169,22,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'none'"", 'RestaurantsTableService': 'True', 'HasTV': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'DriveThru': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""'quiet'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Salad, Restaurants, Sandwiches, Fast Food",,"{'type': 'Point', 'coordinates': [-79.349169, 43.65917]}"
7T1XVTSocHcOu2H5v2Iqog,Smoke's Weinerie,457 Spadina Avenue,M5S 2G7,43.6583613,-79.3999324,9,1,"{'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'False', 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'HasTV': 'False'}","Food, Delis, Restaurants, Poutineries","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-3:0', 'Friday': '11:0-4:0', 'Saturday': '11:0-4:0', 'Sunday': '11:0-21:0'}","{'type': 'Point', 'coordinates': [-79.3999324, 43.6583613]}"
WsJrIGGGo3qqrpneFeHx8g,Sabatino's Ristorante,1144 Eglinton Avenue W,M6C 2E2,43.6996483,-79.432514,15,0,"{'RestaurantsPriceRange2': '3', 'RestaurantsAttire': ""u'dressy'"", 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True'}","Restaurants, Italian",,"{'type': 'Point', 'coordinates': [-79.432514, 43.6996483]}"
44iwH4FjCdLnRthcLfb7Qg,Timothy's World Coffee,425 University Ave,M5G 1T6,43.6542721,-79.3874485,3,1,"{'WiFi': ""'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True'}","Food, Coffee & Tea",,"{'type': 'Point', 'coordinates': [-79.3874485, 43.6542721]}"
7xA6iSP0Ndn08tpBFQtUKA,Aroma Fine Indian Cuisine,287 King St W,M5V 1J5,43.6463372,-79.3898552,184,1,"{'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'WiFi': ""'no'"", 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True'}","Middle Eastern, Pakistani, Indian, Restaurants","{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:30-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-23:0'}","{'type': 'Point', 'coordinates': [-79.3898552, 43.6463372]}"
GuMwlyen4iXke5IWi7HPiA,Cactus Sandwiches & BBQ chicken,1 Eglinton Square,M1L,43.7234564814,-79.2989965528,4,0,"{'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Barbeque, Mediterranean, Sandwiches, Restaurants, Halal","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '9:30-18:0', 'Sunday': '12:0-17:0'}","{'type': 'Point', 'coordinates': [-79.2989965528, 43.7234564814]}"
sENs718irAl0-JSyycouTA,Swirl,946 1/2 Queen St E,M4M 1J7,43.660855481,-79.3410301208,35,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'GoodForKids': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'True'}","American (New), Wine Bars, Bars, Canadian (New), Nightlife, Restaurants","{'Monday': '17:0-23:0', 'Tuesday': '17:0-0:0', 'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0', 'Sunday': '17:0-22:0'}","{'type': 'Point', 'coordinates': [-79.3410301208, 43.660855481]}"
HX0QhTVWztcawNof0KUhgQ,Holy Oak,1241 Bloor Street W,M6H 1N6,43.6585874,-79.4411389,52,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""'full_bar'"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'False', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'False'}","Restaurants, Breakfast & Brunch, Food, Coffee & Tea, Cafes","{'Monday': '8:0-7:0', 'Tuesday': '8:0-0:0', 'Wednesday': '8:0-2:0', 'Thursday': '8:0-2:0', 'Friday': '8:0-2:0', 'Saturday': '9:0-2:0'}","{'type': 'Point', 'coordinates': [-79.4411389, 43.6585874]}"
